appointment_id,location_id,employee_id,client_id,child_id,notes,has_specific_employee,start_time,end_time
1837,2,21,1597,1597,"Here's looking at you, kid.",true,2020-07-03 22:55:13 UTC,
1273,3,32,1516,1516,"Go ahead, make my day.",false,2020-06-23 17:24:56 UTC,
1639,1,16,1100,1100,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-02 17:49:01 UTC,
3880,2,26,1174,1174,"Go ahead, make my day.",false,2020-07-16 20:51:13 UTC,
3574,3,39,364,364,"Frankly, my dear, I don’t give a damn.",true,2020-07-19 21:16:20 UTC,
4577,1,14,1880,1880,What we've got here is failure to communicate.,true,2020-07-09 19:02:36 UTC,
2762,2,26,726,726,"Frankly, my dear, I don’t give a damn.",true,2020-06-30 20:00:26 UTC,
3815,3,33,877,877,What we've got here is failure to communicate.,true,2020-07-03 21:58:32 UTC,
4528,1,18,1296,1296,"Here's looking at you, kid.",false,2020-07-13 19:10:19 UTC,
4102,2,26,128,128,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-29 21:53:25 UTC,
566,3,32,1112,1112,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-06 19:07:51 UTC,
1930,1,18,1719,1719,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-23 18:08:34 UTC,
2028,2,26,281,281,"Go ahead, make my day.",true,2020-06-23 20:45:39 UTC,
4124,3,38,162,162,You talking to me?,false,2020-07-06 22:52:42 UTC,
1986,1,12,1789,1789,What we've got here is failure to communicate.,true,2020-07-15 17:25:22 UTC,
3662,2,23,1799,1799,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-19 17:40:58 UTC,
2961,3,32,944,944,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-16 20:06:02 UTC,
849,1,18,1993,1993,"Here's looking at you, kid.",true,2020-06-27 22:09:36 UTC,
533,2,25,560,560,"Frankly, my dear, I don’t give a damn.",true,2020-06-28 22:13:53 UTC,
3072,3,34,35,35,"Frankly, my dear, I don’t give a damn.",true,2020-07-17 20:03:50 UTC,
4015,1,12,353,353,May the Force be with you.,false,2020-07-15 22:12:49 UTC,
2443,2,23,759,759,I'm going to make him an offer he can't refuse.,false,2020-06-27 18:08:09 UTC,
1753,3,32,387,387,I'm going to make him an offer he can't refuse.,true,2020-07-01 19:36:29 UTC,
3450,1,19,195,195,May the Force be with you.,false,2020-07-09 22:32:14 UTC,
3347,2,24,1370,1370,You talking to me?,true,2020-07-01 18:22:37 UTC,
1530,3,34,1841,1841,"Go ahead, make my day.",true,2020-07-07 20:40:28 UTC,
3104,1,17,1933,1933,I love the smell of napalm in the morning.,true,2020-06-23 19:52:48 UTC,
4913,2,24,1656,1656,"Go ahead, make my day.",true,2020-06-26 17:28:32 UTC,
3951,3,33,1480,1480,I'm going to make him an offer he can't refuse.,false,2020-07-22 22:16:17 UTC,
4647,1,12,1248,1248,You talking to me?,true,2020-07-03 17:47:11 UTC,
144,2,26,1549,1549,I love the smell of napalm in the morning.,true,2020-07-12 21:39:20 UTC,
488,3,35,760,760,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-04 22:13:33 UTC,
4894,1,19,1054,1054,You talking to me?,true,2020-07-13 21:35:12 UTC,
2139,2,25,1970,1970,You talking to me?,false,2020-06-29 22:38:48 UTC,
4992,3,31,569,569,"Here's looking at you, kid.",true,2020-06-28 22:37:42 UTC,
3907,1,12,154,154,"Go ahead, make my day.",false,2020-07-06 19:48:57 UTC,
536,2,28,1190,1190,"Go ahead, make my day.",false,2020-07-07 17:57:42 UTC,
4198,3,37,1607,1607,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-08 22:46:29 UTC,
523,1,15,156,156,May the Force be with you.,false,2020-07-06 18:20:47 UTC,
1376,2,23,1454,1454,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-10 18:16:59 UTC,
3565,3,38,122,122,May the Force be with you.,false,2020-07-02 20:08:50 UTC,
4941,1,14,996,996,You talking to me?,false,2020-07-12 20:28:36 UTC,
3028,2,24,208,208,"Here's looking at you, kid.",true,2020-06-26 21:02:33 UTC,
3481,3,32,657,657,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-23 18:14:43 UTC,
125,1,14,1124,1124,"Frankly, my dear, I don’t give a damn.",true,2020-07-22 22:02:15 UTC,
3316,2,23,670,670,"Frankly, my dear, I don’t give a damn.",false,2020-07-17 22:57:24 UTC,
156,3,31,1461,1461,"Here's looking at you, kid.",false,2020-06-24 22:53:34 UTC,
544,1,10,1194,1194,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-12 22:45:22 UTC,
2015,2,25,1783,1783,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-18 21:15:09 UTC,
473,3,34,868,868,May the Force be with you.,true,2020-06-26 18:42:13 UTC,
4337,1,11,1068,1068,I love the smell of napalm in the morning.,false,2020-06-23 18:03:45 UTC,
1833,2,28,541,541,"Go ahead, make my day.",true,2020-07-19 18:45:51 UTC,
3781,3,33,1107,1107,I love the smell of napalm in the morning.,true,2020-07-13 22:39:34 UTC,
3091,1,15,779,779,I love the smell of napalm in the morning.,true,2020-07-17 18:50:55 UTC,
3748,2,27,1240,1240,I'm going to make him an offer he can't refuse.,false,2020-06-30 17:38:29 UTC,
2530,3,39,1518,1518,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-18 20:08:25 UTC,
583,1,12,750,750,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-29 17:45:32 UTC,
4839,2,21,1560,1560,What we've got here is failure to communicate.,true,2020-07-04 17:40:43 UTC,
2434,3,38,946,946,I'm going to make him an offer he can't refuse.,true,2020-07-14 22:24:42 UTC,
5,1,10,357,357,You talking to me?,false,2020-06-23 17:00:45 UTC,
393,2,22,1097,1097,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-27 17:09:47 UTC,
1083,3,34,1056,1056,"Here's looking at you, kid.",false,2020-07-11 19:48:35 UTC,
3342,1,18,1680,1680,"Here's looking at you, kid.",false,2020-07-16 19:29:02 UTC,
1214,2,29,1246,1246,What we've got here is failure to communicate.,false,2020-06-23 18:15:29 UTC,
2133,3,39,832,832,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-30 22:23:39 UTC,
2843,1,15,379,379,"Here's looking at you, kid.",true,2020-06-27 17:11:51 UTC,
4136,2,21,694,694,"Here's looking at you, kid.",false,2020-07-19 22:39:25 UTC,
2931,3,36,757,757,You talking to me?,false,2020-07-10 19:32:17 UTC,
4810,1,11,407,407,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-27 17:21:18 UTC,
4450,2,25,112,112,You talking to me?,false,2020-07-03 17:43:49 UTC,
2657,3,33,1718,1718,What we've got here is failure to communicate.,true,2020-07-16 22:48:11 UTC,
2087,1,17,1104,1104,What we've got here is failure to communicate.,true,2020-07-01 17:23:45 UTC,
251,2,27,806,806,I love the smell of napalm in the morning.,true,2020-07-01 22:19:15 UTC,
3200,3,33,1578,1578,"Here's looking at you, kid.",false,2020-07-22 22:02:03 UTC,
884,1,12,703,703,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-17 22:10:05 UTC,
2750,2,22,1585,1585,You talking to me?,false,2020-07-14 19:26:28 UTC,
3950,3,38,1874,1874,I'm going to make him an offer he can't refuse.,false,2020-06-25 20:11:40 UTC,
464,1,14,1786,1786,I'm going to make him an offer he can't refuse.,true,2020-06-26 17:31:48 UTC,
2429,2,28,728,728,What we've got here is failure to communicate.,true,2020-07-05 21:55:52 UTC,
3213,3,38,1044,1044,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-15 21:07:32 UTC,
4806,1,18,1489,1489,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-27 17:09:20 UTC,
2175,2,21,300,300,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-17 22:45:48 UTC,
4790,3,33,1065,1065,"Here's looking at you, kid.",true,2020-07-21 22:15:46 UTC,
2410,1,14,740,740,"Go ahead, make my day.",false,2020-06-26 20:21:19 UTC,
5000,2,24,393,393,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-21 18:22:08 UTC,
492,3,32,1846,1846,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-16 19:39:47 UTC,
1202,1,16,629,629,I love the smell of napalm in the morning.,false,2020-07-20 19:05:02 UTC,
1592,2,29,1532,1532,May the Force be with you.,false,2020-07-21 21:05:14 UTC,
4849,3,35,1383,1383,"Go ahead, make my day.",false,2020-07-03 22:30:20 UTC,
4172,1,13,1196,1196,May the Force be with you.,false,2020-06-28 20:33:03 UTC,
3158,2,27,1376,1376,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-22 17:56:58 UTC,
2710,3,39,133,133,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-09 21:47:33 UTC,
1180,1,16,516,516,I love the smell of napalm in the morning.,false,2020-07-06 18:38:25 UTC,
3939,2,22,322,322,"Here's looking at you, kid.",true,2020-06-29 22:37:55 UTC,
410,3,33,1279,1279,I love the smell of napalm in the morning.,false,2020-06-26 19:33:07 UTC,
4468,1,18,924,924,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-23 18:26:32 UTC,
1382,2,29,922,922,I'm going to make him an offer he can't refuse.,true,2020-07-09 18:46:14 UTC,
3184,3,34,1984,1984,"Here's looking at you, kid.",true,2020-07-10 19:16:52 UTC,
2197,1,17,87,87,"Go ahead, make my day.",true,2020-07-14 22:45:21 UTC,
1635,2,28,726,726,What we've got here is failure to communicate.,true,2020-07-12 22:36:32 UTC,
3408,3,39,1666,1666,I love the smell of napalm in the morning.,true,2020-07-20 19:38:20 UTC,
794,1,18,1286,1286,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-12 18:22:00 UTC,
2312,2,25,1073,1073,May the Force be with you.,false,2020-06-27 21:40:40 UTC,
3832,3,30,1786,1786,I love the smell of napalm in the morning.,true,2020-07-07 17:23:07 UTC,
3761,1,18,1885,1885,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-30 21:49:06 UTC,
3571,2,24,600,600,I'm going to make him an offer he can't refuse.,true,2020-07-13 17:21:38 UTC,
1296,3,39,1314,1314,"Here's looking at you, kid.",false,2020-06-30 17:44:21 UTC,
2168,1,11,1985,1985,What we've got here is failure to communicate.,false,2020-07-02 18:43:39 UTC,
4814,2,21,991,991,I'm going to make him an offer he can't refuse.,true,2020-07-13 19:44:37 UTC,
3906,3,38,984,984,I'm going to make him an offer he can't refuse.,false,2020-07-07 22:01:53 UTC,
3011,1,18,1852,1852,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-13 17:11:01 UTC,
3900,2,23,1350,1350,"Go ahead, make my day.",true,2020-07-15 21:03:04 UTC,
3279,3,37,1300,1300,"Here's looking at you, kid.",true,2020-07-05 20:18:33 UTC,
3320,1,11,1946,1946,What we've got here is failure to communicate.,false,2020-07-19 20:06:39 UTC,
946,2,20,788,788,You talking to me?,true,2020-06-30 17:31:32 UTC,
3437,3,32,1715,1715,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-07 18:46:02 UTC,
921,1,19,1829,1829,You talking to me?,false,2020-07-02 17:33:44 UTC,
1270,2,23,1256,1256,I love the smell of napalm in the morning.,true,2020-07-16 21:44:50 UTC,
1872,3,31,1038,1038,"Frankly, my dear, I don’t give a damn.",false,2020-06-24 20:34:12 UTC,
159,1,12,326,326,What we've got here is failure to communicate.,true,2020-07-10 22:21:13 UTC,
3066,2,27,1257,1257,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-27 17:45:48 UTC,
3659,3,33,195,195,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-06 21:26:00 UTC,
4215,1,15,556,556,What we've got here is failure to communicate.,true,2020-06-23 17:36:12 UTC,
4224,2,22,578,578,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-26 18:01:40 UTC,
4755,3,39,1021,1021,"Frankly, my dear, I don’t give a damn.",true,2020-06-24 22:57:46 UTC,
235,1,18,872,872,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-14 19:31:04 UTC,
35,2,29,168,168,"Frankly, my dear, I don’t give a damn.",true,2020-06-25 20:39:00 UTC,
2623,3,35,1106,1106,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-01 17:29:21 UTC,
3035,1,13,330,330,What we've got here is failure to communicate.,true,2020-06-27 22:50:04 UTC,
4282,2,28,71,71,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-11 21:58:18 UTC,
676,3,39,396,396,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-15 22:41:55 UTC,
2129,1,13,501,501,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-03 20:28:27 UTC,
3535,2,24,1481,1481,"Frankly, my dear, I don’t give a damn.",false,2020-07-18 17:48:53 UTC,
1645,3,39,1760,1760,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-26 18:06:16 UTC,
3146,1,14,1534,1534,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-24 21:24:29 UTC,
556,2,24,1412,1412,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-27 21:01:00 UTC,
3328,3,33,312,312,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-09 19:52:21 UTC,
1185,1,14,641,641,"Frankly, my dear, I don’t give a damn.",false,2020-07-12 18:36:45 UTC,
1392,2,22,1418,1418,I'm going to make him an offer he can't refuse.,true,2020-07-20 22:25:58 UTC,
2401,3,31,1041,1041,What we've got here is failure to communicate.,false,2020-06-29 18:39:15 UTC,
2123,1,16,958,958,I'm going to make him an offer he can't refuse.,false,2020-06-29 20:21:37 UTC,
3124,2,24,464,464,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-25 17:21:47 UTC,
2783,3,39,960,960,I'm going to make him an offer he can't refuse.,true,2020-07-03 17:13:44 UTC,
2894,1,14,1800,1800,"Go ahead, make my day.",false,2020-07-11 21:10:39 UTC,
1557,2,20,1765,1765,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-07 19:21:54 UTC,
4354,3,30,1385,1385,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-11 18:47:03 UTC,
65,1,13,961,961,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-28 19:46:04 UTC,
3325,2,28,507,507,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-05 17:39:24 UTC,
2298,3,33,1767,1767,"Here's looking at you, kid.",false,2020-07-16 17:43:51 UTC,
2406,1,10,1586,1586,May the Force be with you.,false,2020-07-17 17:43:58 UTC,
3711,2,24,1897,1897,What we've got here is failure to communicate.,true,2020-07-06 21:19:39 UTC,
3010,3,39,260,260,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-22 20:53:34 UTC,
2778,1,10,1115,1115,"Frankly, my dear, I don’t give a damn.",false,2020-07-14 17:52:42 UTC,
2185,2,20,477,477,I'm going to make him an offer he can't refuse.,true,2020-06-23 18:02:49 UTC,
104,3,37,219,219,You talking to me?,false,2020-06-28 20:54:23 UTC,
3982,1,13,1900,1900,"Frankly, my dear, I don’t give a damn.",false,2020-07-12 20:35:21 UTC,
3675,2,26,1830,1830,I love the smell of napalm in the morning.,false,2020-06-30 22:03:56 UTC,
4984,3,37,1990,1990,What we've got here is failure to communicate.,true,2020-06-27 21:19:15 UTC,
886,1,16,186,186,"Here's looking at you, kid.",true,2020-07-16 19:54:47 UTC,
968,2,21,228,228,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-10 18:34:45 UTC,
1342,3,38,1100,1100,May the Force be with you.,false,2020-06-23 21:45:29 UTC,
2525,1,18,113,113,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-19 22:29:14 UTC,
1055,2,20,1421,1421,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-05 19:39:00 UTC,
4151,3,30,1851,1851,I'm going to make him an offer he can't refuse.,true,2020-06-26 18:01:58 UTC,
2113,1,13,1218,1218,May the Force be with you.,true,2020-06-25 20:02:43 UTC,
1008,2,21,1775,1775,You talking to me?,true,2020-07-04 18:48:47 UTC,
4090,3,37,1272,1272,May the Force be with you.,true,2020-07-18 20:48:54 UTC,
3034,1,18,1882,1882,"Go ahead, make my day.",false,2020-07-09 19:28:36 UTC,
3265,2,23,1853,1853,What we've got here is failure to communicate.,true,2020-07-02 19:07:14 UTC,
2704,3,32,257,257,May the Force be with you.,false,2020-07-21 17:39:00 UTC,
1444,1,18,1782,1782,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-06 22:09:27 UTC,
1866,2,26,1952,1952,I'm going to make him an offer he can't refuse.,true,2020-07-18 22:30:05 UTC,
3554,3,34,1635,1635,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-03 22:26:49 UTC,
1971,1,18,1149,1149,I love the smell of napalm in the morning.,false,2020-07-18 21:16:12 UTC,
3545,2,24,482,482,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-11 17:00:56 UTC,
2275,3,39,145,145,What we've got here is failure to communicate.,false,2020-07-03 20:27:49 UTC,
723,1,14,26,26,"Here's looking at you, kid.",true,2020-07-02 18:09:29 UTC,
2109,2,22,618,618,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-15 22:20:28 UTC,
2255,3,36,555,555,You talking to me?,false,2020-07-03 20:02:08 UTC,
4522,1,19,86,86,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-07 19:24:03 UTC,
2097,2,27,1635,1635,I love the smell of napalm in the morning.,true,2020-07-21 18:58:36 UTC,
69,3,39,450,450,I love the smell of napalm in the morning.,true,2020-07-15 18:42:58 UTC,
4540,1,18,1837,1837,May the Force be with you.,true,2020-07-20 19:31:26 UTC,
1228,2,20,1696,1696,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-25 22:33:23 UTC,
1698,3,32,1375,1375,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-29 17:15:41 UTC,
3433,1,12,1804,1804,You talking to me?,true,2020-06-28 18:47:24 UTC,
3572,2,29,1121,1121,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-09 17:30:46 UTC,
671,3,39,623,623,I'm going to make him an offer he can't refuse.,false,2020-06-29 17:32:54 UTC,
4537,1,18,1457,1457,"Frankly, my dear, I don’t give a damn.",false,2020-07-01 20:30:29 UTC,
4519,2,23,1464,1464,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-12 17:02:11 UTC,
1453,3,39,1946,1946,"Go ahead, make my day.",true,2020-06-26 21:20:41 UTC,
555,1,13,1753,1753,"Here's looking at you, kid.",false,2020-07-18 21:02:57 UTC,
571,2,23,215,215,I love the smell of napalm in the morning.,true,2020-07-02 21:18:47 UTC,
3667,3,33,714,714,What we've got here is failure to communicate.,true,2020-07-04 20:35:16 UTC,
376,1,17,438,438,What we've got here is failure to communicate.,true,2020-06-30 21:39:40 UTC,
2661,2,29,1206,1206,"Here's looking at you, kid.",true,2020-07-16 22:19:22 UTC,
2071,3,39,1365,1365,"Here's looking at you, kid.",true,2020-07-15 21:47:09 UTC,
3645,1,13,1099,1099,You talking to me?,false,2020-07-10 22:28:16 UTC,
2147,2,23,1529,1529,I love the smell of napalm in the morning.,true,2020-07-16 22:28:58 UTC,
1290,3,32,349,349,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-16 19:42:35 UTC,
1560,1,11,576,576,May the Force be with you.,true,2020-07-18 17:27:20 UTC,
2456,2,20,1921,1921,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-16 20:00:33 UTC,
1618,3,35,700,700,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-18 22:00:25 UTC,
118,1,13,252,252,"Frankly, my dear, I don’t give a damn.",false,2020-07-13 17:50:31 UTC,
3468,2,22,1796,1796,"Here's looking at you, kid.",false,2020-07-01 18:24:42 UTC,
2436,3,38,927,927,You talking to me?,false,2020-07-09 22:38:46 UTC,
2781,1,18,1745,1745,"Frankly, my dear, I don’t give a damn.",true,2020-07-10 22:13:15 UTC,
3186,2,24,189,189,"Go ahead, make my day.",false,2020-06-25 19:35:12 UTC,
1353,3,39,1432,1432,May the Force be with you.,true,2020-07-08 19:22:23 UTC,
2227,1,13,989,989,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-15 22:27:54 UTC,
827,2,22,111,111,I'm going to make him an offer he can't refuse.,true,2020-07-08 22:04:30 UTC,
